election,cycle,fecyear,Cand.ID,FEC.ID,NID,ICPSR,ICPSR2,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,nname,title,suffix,party,state,seat,district,Incum.Chall,recipient.cfscore,contributor.cfscore,recipient.cfscore.dyn,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,dwdime,irt.cfscore,num.givers,num.givers.total,n.data.points.personal.donations,n.data.points.personal.donations.unq,cand.gender,total.disbursements,total.pc.contribs,contribs.from.candidate,unitemized,non.party.ind.exp.for,non.party.ind.exp.against,ind.exp.for,ind.exp.against,comm.cost.for,comm.cost.against,party.coord.exp,party.ind.exp.against,total.receipts,total.indiv.contrib,total.pac.contribs,ran.primary,ran.general,p.elec.stat,s.elec.stat,r.elec.stat,gen.elec.stat,gen.elect.pct,winner,district.partisanship,district.pres.vs,candStatus,recipient.type,igcat,comtype,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status,before.switch.ICPSR,after.switch.ICPSR,party.orig
fd2014,2014,2014,H2CA31125,C00510461,N00033997,H2CA311252014,21506,cand40779,26983471228,"AGUILAR, PETE",aguilar,pete,pete,,,,,100,CA,federal:house,CA31,O,-1.29152896482912,-1.24936358308678,-1.139,-0.286,0.132,,,-0.367,,15279,34758,33,33,M,2246264.88,9560.34,0,337962.7,0,0,0,0,0,0,0,0,2234755.55,1159606.39,690442.37,1,1,W,,,,,,-2.08426666259766,0.577,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4CA33119,C00556506,NH4CA33119,H4CA331192014,21507,cand186481,4104325125,"LIEU, TED",lieu,ted,ted,,,,,100,CA,federal:house,CA33,O,-0.78856635268628,-0.943001786988473,-0.644,-0.362,-0.253,,,-0.412,,2292,7760,145,145,M,2336271.4,0,5200,88951.23,0,0,0,0,0,0,0,0,2455885.5,1597488.2,542779.07,1,1,W,,,,,,-2.61749386787415,0.66,C,cand,,,,,,,,,,100
fd2014,2014,2014,H4CA35031,C00557652,NH4CA35031,H4CA350312014,21508,cand186488,5000003951994750,"TORRES, NORMA",torres,norma,norma,,,,,100,CA,federal:house,CA35,O,-0.742730603698903,-1.25953986835082,-0.618,-0.359,0.03,,,-0.445,,372,2355,14,14,F,422828.83,0,0,8242.5,0,0,0,0,0,0,0,0,477920.89,126631.25,336000,1,1,W,,,,,,-2.00252723693848,0.667,C,cand,,,,,,,,,,100
fd2014,2014,2014,H4CA45097,C00546853,N00035391,H4CA450972014,21509,cand160414,5000003818433204,"WALTERS, MIMI",walters,mimi,mimi,,,,,200,CA,federal:house,CA45,O,0.994539408506945,1.09922785714794,0.98,0.433,0.177,,,0.493,,734,5213,107,107,F,1323769.7,0,0,21506.41,0,0,0,0,0,0,0,0,1430178.62,796357.54,593255.79,1,1,W,,,,,,0.268255174160004,0.474,C,cand,,,,,,,,,,200
fd2014,2014,2014,H4CO04090,C00461368,NH4CO04090,H4CO040902014,21510,cand186507,2881962633,"BUCK, KENNETH R",buck,kenneth r,kenneth,r,,,,200,CO,federal:house,CO04,O,1.30878427102122,1.32093740838754,1.346,0.758,-0.48,,,0.706,,907,13200,111,111,M,1268048.88,0,5200,225029.11,0,0,0,0,0,0,0,0,1336178.64,779279.53,299350,1,1,,,,,,,0.422757059335709,0.424,C,cand,,S,,,,,,,,200
fd2014,2014,2014,H4FL02062,C00543249,N00035221,H4FL020622014,21511,cand132937,5000003121071450,"GRAHAM, GWEN",graham,gwen,gwen,,,,,100,FL,federal:house,FL02,C,-1.01350354958033,-1.14306938888555,-0.92,-0.233,0.255,,,-0.337,,10245,12373,40,40,F,3663382.5,10584.66,0,541152.59,0,0,0,0,0,0,0,0,3695748.95,2445970.87,688945.42,1,1,,,,,,,0.442234635353088,0.475,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4FL26038,C00546846,N00035403,H4FL260382014,21512,cand160423,29105820551,"CURBELO, CARLOS",curbelo,carlos,carlos,,,,,200,FL,federal:house,FL26,C,0.685078567671531,0.733504190412071,0.794,0.211,-0.185,,,0.337,,2044,5163,172,172,M,2357633.17,0,5200,151,0,0,0,0,0,0,0,0,2367913.67,1819194.82,481195.43,1,1,,,,,,,,0.5,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4GA01039,C00543967,N00035346,H4GA010392014,21513,cand134053,29055838797,"CARTER, EARL LEROY",carter,earl leroy,earl,leroy,,,,200,GA,federal:house,GA01,O,1.00700087228244,1.13484492249238,1.039,0.57,0.341,,,0.608,,1078,2780,38,38,M,1606049.09,0,0,65841.34,0,0,0,0,0,0,0,0,1825004.42,796152.97,458082.11,1,1,L,,,,,,1.30253088474274,0.444,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H0GA07125,C00544445,N00032243,H0GA071252014,21514,cand36135,4184398280,"HICE, JODY",hice,jody,jody,,,,,200,GA,federal:house,GA10,O,1.42606226187675,1.4652608460685,1.469,0.744,-0.148,,,0.618,,636,2096,1,1,M,949719.72,0,13111.9,53955.92,0,0,0,0,0,0,0,0,952162.29,739045.95,143950,1,1,L,,,,,,0.816337466239929,0.394,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4GA11061,C00543892,N00035347,H4GA110612014,21515,cand133859,3112077359,"LOUDERMILK, BARRY",loudermilk,barry,barry,,,,,200,GA,federal:house,GA11,O,1.28825492496011,1.34571893511042,1.355,0.661,-0.066,,,0.642,,934,2765,26,26,M,1034391.57,0,0,173319.9,0,0,0,0,0,0,0,0,1127064.24,627794.34,325950,1,1,L,,,,,,0.420503854751587,0.354,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H2GA12121,C00504019,N00033720,H2GA121212014,21516,cand41707,29085809675,"ALLEN, RICHARD W",allen,richard w,richard,w,,,,200,GA,federal:house,GA12,C,1.26938914902653,1.18048393561706,1.283,0.621,0.263,,,0.637,,1038,1931,34,34,M,3083059.59,0,517895.28,75528,0,0,0,0,0,0,0,0,3133471.31,1053247,275740.65,1,1,W,,,,,,-0.157372042536736,0.44,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4HI01134,C00548131,N00035535,H4HI011342014,21517,cand161319,5834740454,"TAKAI, KYLE MARK",takai,kyle mark,kyle,mark,,,,100,HI,federal:house,HI01,O,-1.00596945713409,-1.14731731739386,-0.851,-0.363,-0.038,,,-0.42,,1702,3010,8,8,M,1826464.36,0,10079.12,183607.95,0,0,0,0,0,0,0,0,1884000.15,1099006.63,478752.43,1,1,,,,,,,-0.224390730261803,0.714,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4IL12060,C00546499,N00035420,H4IL120602014,21519,cand160435,2784918250,"BOST, MICHAEL J",bost,michael j,michael,j,,,,200,IL,federal:house,IL12,C,0.910513663547833,0.888913549640052,0.95,0.262,0.511,,,0.315,,843,2244,3,3,M,1291882.8,7561.15,0,104680.65,0,0,0,0,0,0,0,0,1319176.85,719267.78,482383.91,1,1,W,,,,,,-0.114314123988152,0.556,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H2IA01055,C00543926,N00033744,H2IA010552014,21520,cand41781,5834594573,"BLUM, RODNEY LELAND",blum,rodney leland,rodney,leland,,,,200,IA,federal:house,IA01,O,1.31178703957301,1.30951940438013,1.354,0.527,-0.488,,,0.606,,2428,4108,35,35,M,1035951.96,0,119825.93,98286.85,0,0,0,0,0,0,0,0,1080510.06,534185.01,223729.9,1,1,W,,,,,,-0.291078865528107,0.592,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4IA03115,C00545616,NH4IA03115,H4IA031152014,21521,cand186559,32801686764,"YOUNG, DAVID",young,david,david,,,,,200,IA,federal:house,IA03,O,1.05734192304037,1.12841649259998,1.117,0.442,-0.038,,,0.419,,1062,2165,31,31,M,1968425.42,1222,34320.42,113077.03,0,0,0,0,0,0,0,0,1998189.88,900039.04,692836.28,1,1,L,,,,,,-0.032748207449913,0.531,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4LA05221,C00563940,NH4LA05221,H4LA052212014,21522,cand193549,3027019843,"ABRAHAM, RALPH LEE",abraham,ralph lee,ralph,lee,,,,200,LA,federal:house,LA05,C,1.00223154059999,1.00455674511442,1.067,0.512,0.282,,,0.474,,602,1143,9,9,M,884868.13,0,11824,31315.37,0,0,0,0,0,0,0,0,924819.26,540507.9,141100,1,1,,,,,,,1.02180087566376,0.374,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4LA06153,C00558486,NH4LA06153,H4LA061532014,21523,cand186613,,"GRAVES, GARRET",graves,garret,garret,,,,,200,LA,federal:house,LA06,O,0.807229600582772,,0.861,0.502,-0.078,,,0.397,,1642,2861,0,0,M,1527594.63,0,0,44017.62,0,0,0,0,0,0,0,0,2022332.1,1481504.86,496809.62,1,1,,,,,,,0.789346516132355,0.316,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4ME02234,C00518654,N00034584,H4ME022342014,21524,cand143374,3213140194,"POLIQUIN, BRUCE L",poliquin,bruce l,bruce,l,,,,200,ME,federal:house,ME02,O,0.816001892425519,0.872879507859781,0.839,0.36,-0.182,,,0.228,,1268,3539,127,127,M,1720116.21,0,129218.57,5586,0,0,0,0,0,0,0,0,1728594.18,1103031.14,271473.54,1,1,,,,,,,-0.180790588259697,0.561,C,cand,,S,,,,,,,,200
fd2014,2014,2014,H4MA06090,C00547240,N00035431,H4MA060902014,21525,cand160674,31433991532,"MOULTON, SETH",moulton,seth,seth,,,,,100,MA,federal:house,MA06,C,-1.00991601957054,-1.09929380252381,-0.8,-0.299,-0.106,,,-0.421,,3172,7413,10,10,M,3326394.26,7249.16,0,293422.47,0,0,0,0,0,0,0,0,3363693.19,2685422.21,373850,1,1,,,,,,,-0.456328988075256,0.582,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4MI04126,C00561530,NH4MI04126,H4MI041262014,21526,cand191153,3788094980,"MOOLENAAR, JOHN",moolenaar,john,john,,,,,200,MI,federal:house,MI04,O,0.954182535095112,0.868021329082765,1.008,0.398,0.495,,,0.376,,722,2962,58,58,M,1128662.1,6700,0,40782.81,0,0,0,0,0,0,0,0,1156712.66,650603.95,453979.87,1,1,,,,,,,0.29615393280983,0.505,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4MI08135,C00561001,NH4MI08135,H4MI081352014,21527,cand191156,3928842201,"BISHOP, MICHAEL D",bishop,michael d,michael,d,,,,200,MI,federal:house,MI08,O,0.923318134634901,1.0709120834717,0.923,0.451,0.095,,,0.367,,1285,3764,66,66,M,1023449.14,3045,0,2706,0,0,0,0,0,0,0,0,1064038.15,557773.31,491217.35,1,1,,,,,,,0.171689003705978,0.531,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4MI11097,C00548941,N00035607,H4MI110972014,21528,cand162635,4057289103,"TROTT, DAVID A",trott,david a,david,a,,,,200,MI,federal:house,MI11,C,0.84754104041553,1.11293868276687,0.905,0.369,0.257,,,0.328,,1064,1561,341,341,M,4958199.59,1000,3373401.64,5655,0,0,0,0,0,0,0,0,5008647.6,1127212.88,239980.08,1,1,,,,,,,0.0984015762805939,0.51,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4MI12079,C00558213,NH4MI12079,H4MI120792014,21529,cand186651,5000003491212308,"DINGELL, DEBBIE",dingell,debbie,debbie,,,,,100,MI,federal:house,MI12,O,-0.696364960756671,-0.914402546069518,-0.455,-0.409,-0.104,,,-0.362,,1677,3379,13,13,F,1272507.7,0,0,69002.23,0,0,0,0,0,0,0,0,1600331.23,894297.02,636941.66,1,1,,,,,,,-0.827332377433777,0.684,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H2MI14111,C00552588,N00034068,H2MI141112014,21530,cand42832,5000002525786809,"LAWRENCE, BRENDA LULENAR",lawrence,brenda lulenar,brenda,lulenar,,,,100,MI,federal:house,MI14,O,-0.708835841590664,-1.20992268867757,-0.555,-0.443,-0.031,,,-0.398,,1456,3281,31,31,F,690886.65,0,2600,128267.58,0,0,0,0,0,0,0,0,780017.86,401728.28,244400,1,1,,,,,,,-2.67085957527161,0.828,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4MN06087,C00545749,N00035440,H4MN060872014,21531,cand160447,3822472867,"EMMER, THOMAS EARL JR",emmer,thomas earl,thomas,earl,,,jr,200,MN,federal:house,MN06,O,1.20666177313114,1.24174923870299,1.294,0.435,-0.05,,,0.521,,1220,5193,68,68,M,2030950.22,200,0,629340.81,0,0,0,0,0,0,0,0,2049149.96,1123729.03,278900,1,1,,,,,,,0.562249839305878,0.439,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4MT01041,C00550871,N00035616,H4MT010412014,21532,cand143419,3822465908,"ZINKE, RYAN K",zinke,ryan k,ryan,k,,,,200,MT,federal:house,MT01,O,1.28957156273098,1.0105805330521,1.232,0.412,-0.097,,,0.566,,3356,7775,31,31,M,4665054.67,9439.58,0,1681211.64,0,0,0,0,0,0,0,0,4748870.45,2421176.66,421911.54,1,1,W,,,,,,0.468925386667252,0.49,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4NE02054,C00557181,NH4NE02054,H4NE020542014,21533,cand47650,3822471616,"ASHFORD, BRAD",ashford,brad,brad,,,,,100,NE,federal:house,NE02,C,-0.774984991844534,0.217090345570473,-0.801,-0.185,0.441,,,-0.297,,2370,4953,31,31,M,1231468.32,8000,1740,215998.41,0,0,0,0,0,0,0,0,1246958.11,667687.73,338453.18,1,1,W,,,,,,0.403730422258377,0.505,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4NV04017,C00550608,N00035628,H4NV040172014,21534,cand143480,2584814006,"HARDY, CRESENT",hardy,cresent,cresent,,,,,200,NV,federal:house,NV04,C,0.910764361292794,0.93607663847629,1.019,0.353,0.209,,,0.41,,220,1130,15,15,M,383493.9,100,0,12422.5,0,0,0,0,0,0,0,0,446357.92,303962.78,92809.6,1,1,,,,,,,,0.577,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4NJ03130,C00557520,NH4NJ03130,H4NJ031302014,21537,cand186708,4650060918,"MACARTHUR, THOMAS",macarthur,thomas,thomas,,,,,200,NJ,federal:house,NJ03,O,0.664750678154194,0.873401529269393,0.69,0.206,0.274,,,0.286,,682,2353,58,58,M,5648742.47,0,0,35877,0,0,0,0,0,0,0,0,5653128.44,307458,282990.82,1,1,W,,,,,,0.0961096659302711,0.515,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4NJ12149,C00558437,NH4NJ12149,H4NJ121492014,21538,cand186718,5000003166119183,"COLEMAN, BONNIE WATSON",coleman,bonnie watson,bonnie,watson,,,,100,NJ,federal:house,NJ12,O,-1.14768190657803,-1.16313340485321,-1.128,-0.64,-0.156,,,-0.441,,6420,12910,77,77,F,1388282.82,3477.19,2600,144830.54,0,0,0,0,0,0,0,0,1395927.28,799393.41,443452.67,1,1,W,,,,,,-0.314769804477692,0.667,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H8NY01148,C00552547,N00029404,H8NY011482014,21539,cand55705,3155098239,"ZELDIN, LEE MICHAEL",zeldin,lee michael,lee,michael ,,,,200,NY,federal:house,NY01,C,0.703532304834483,1.07309011068886,0.633,0.367,-0.105,,,0.26,,1340,7053,1,1,M,1814213.15,35151.8,0,159980.6,0,0,0,0,0,0,0,0,1861021.61,1301206.36,364682.85,1,1,,,,,,,0.0762436389923096,0.515,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4NY04075,C00555813,NH4NY04075,H4NY040752014,21540,cand143482,5000002460754804,"rice, kathleen",rice,kathleen,kathleen,,,,,100,NY,federal:house,NY04,O,-0.492166740967128,-1.40193007361539,-0.358,-0.286,-0.009,,,-0.355,,2087,8125,2,2,F,3487899.91,4394.26,0,147931.92,0,0,0,0,0,0,0,0,3516854.58,2661596.87,667735.68,1,1,,,,,,,-0.368514120578766,0.556,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4NY21079,C00547893,N00035523,H4NY210792014,21541,cand161330,5000004132332515,"STEFANIK, ELISE M.",stefanik,elise m.,elise,m,,,,200,NY,federal:house,NY21,O,0.888130727071543,0.634055309804631,1.013,0.215,0.016,,,0.47,,1685,3340,25,25,F,1928160.09,3250,27667.26,159355.71,0,0,0,0,0,0,0,0,1950717.8,887338.6,576665.44,1,1,,,,,,,-0.403581500053406,0.525,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4NY24073,C00556365,NH4NY24073,H4NY240732014,21542,cand186744,32786688578,"KATKO, JOHN M",katko,john m,john,m,,,,200,NY,federal:house,NY24,C,0.67411867154647,0.128536936071456,0.595,0.205,-0.009,,,0.406,,738,2184,10,10,M,1017697.79,12900,0,92358,0,0,0,0,0,0,0,0,1029766.17,692415,179675,1,1,,,,,,,0.199672430753708,0.571,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4NC06052,C00543231,N00035311,H4NC060522014,21543,cand132947,30966920394,"WALKER, BRADLEY MARK",walker,bradley mark,bradley,mark,,,,200,NC,federal:house,NC06,O,1.14807223655103,1.2113956930394,1.28,0.617,-0.022,,,0.602,,616,1248,7,7,M,824585.97,0,14381.41,74805,0,0,0,0,0,0,0,0,839378.33,557636.11,191740,1,1,L,,,,,,1.30949795246124,0.434,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H2NC07096,C00501643,N00033527,H2NC070962014,21544,cand43240,3818431915,"ROUZER, DAVID CHESTON MR.",rouzer,david cheston mr.,david,cheston mr,,,,200,NC,federal:house,NC07,O,0.990773239205763,0.434446317771802,1.075,0.613,0.222,,,0.514,,958,2612,69,69,M,1492826.12,2218.05,34803.96,48676.82,0,0,0,0,0,0,0,0,1544845.54,836728.36,555028.45,1,1,W,,,,,,0.454009026288986,0.42,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4OK05132,C00558510,NH4OK05132,H4OK051322014,21546,cand186778,,"RUSSELL, STEVEN DANE",russell,steven dane,steven,dane,,,,200,OK,federal:house,OK05,O,1.04683537416697,,1.122,0.473,-0.183,,,0.606,,468,1331,0,0,M,845632.21,0,0,48376.56,0,0,0,0,0,0,0,0,847747.56,596921,202450,1,1,,,,,,,0.962929248809814,0.41,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H0PA06076,C00554899,NH0PA06076,H0PA060762014,21547,cand38938,2355688037,"COSTELLO, RYAN A",costello,ryan a,ryan,a,,,,200,PA,federal:house,PA06,O,0.783119020203248,0.812160544925587,0.85,0.217,-0.055,,,0.36,,960,2139,0,0,M,1674282.63,0,0,24547.01,0,0,0,0,0,0,0,0,1796442.62,882956.11,886826.37,1,1,W,,,,,,-0.21538208425045,0.535,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4PA13199,C00543363,N00035307,H4PA131992014,21548,cand102282,3818426642,"BOYLE, BRENDAN F",boyle,brendan f,brendan,f,,,,100,PA,federal:house,PA13,O,-0.510391290859727,-0.584823919271054,-0.366,-0.397,0.159,,,-0.394,,823,2098,6,6,M,956281.24,0,62733.35,75018.8,0,0,0,0,0,0,0,0,1371504.12,501628.26,662015,1,1,W,,,,,,-0.422404617071152,0.657,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4TX04153,C00554113,NH4TX04153,H4TX041532014,21549,cand143578,4012261074,"RATCLIFFE, JOHN LEE",ratcliffe,john lee,john,lee,,,,200,TX,federal:house,TX04,C,1.12177423229438,0.132689310275297,1.243,0.734,0.151,,,0.647,,560,1277,170,170,M,1387280.02,1000,0,113790.35,0,0,0,0,0,0,0,0,1499054.71,513939.93,184602,1,1,L,,,,,,1.59634649753571,0.293,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H0TX23086,C00545467,N00031417,H0TX230862014,21550,cand39605,2329669895,"HURD, WILLIAM",hurd,william,william,,,,,200,TX,federal:house,TX23,C,1.08643469388609,1.18403612750894,1.237,0.335,0.195,,,0.558,,1202,4061,10,10,M,1437693.88,0,25200,94395.86,0,0,0,0,0,0,0,0,1515959.08,1025470,296550,1,1,L,,,,,,0.377407908439636,0.505,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H6TX02079,C00553859,NH6TX02079,H6TX020792014,21551,cand52710,2536797392,"BABIN, BRIAN",babin,brian,brian,,,,,200,TX,federal:house,TX36,O,1.1140830367679,0.960451254765222,1.117,0.707,0.167,,,0.577,,716,2163,130,130,M,972204.8,16250,3225,51984.42,0,0,0,0,0,0,0,0,1118763.92,602189.08,369615.42,1,1,L,,,,,,,0.303,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H2UT04023,C00505776,N00033842,H2UT040232014,21552,cand45302,5000032818707627,"LOVE, MIA",love,mia,mia,,,,,200,UT,federal:house,UT04,O,1.2880169526519,1.27003142513679,1.357,0.542,-0.056,,,0.616,,5038,24167,8,8,F,5159839.83,7105.63,0,2848844.23,0,0,0,0,0,0,0,0,5315812.23,1916230.14,463801.6,1,1,,,,,,,,0.423,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4VA08224,C00555888,NH4VA08224,H4VA082242014,21554,cand143627,33290756369,"BEYER, DONALD STERNOFF JR",beyer,donald sternoff,donald,sternoff,,,jr,100,VA,federal:house,VA08,O,-0.943475741929605,-1.0451900422241,-0.73,-0.387,-0.026,,,-0.339,,1496,5351,286,286,M,2789737.97,0,116286.19,79531.29,0,0,0,0,0,0,0,0,2875991.58,1666855.25,613179.55,1,1,,,,,,,-1.08416593074799,0.69,C,cand,,H,,,,,,,,100
fd2014,2014,2014,H4VA10089,C00554261,NH4VA10089,H4VA100892014,21555,cand113221,5000004925296522,"COMSTOCK, BARBARA J.",comstock,barbara j.,barbara,j,,,,200,VA,federal:house,VA10,O,1.07673454111683,0.97600067815837,1.162,0.276,0.389,,,0.501,,1951,6358,146,146,F,3403549.82,7000,0,393064.25,0,0,0,0,0,0,0,0,3464538.28,1885163.69,903483.05,1,1,,,,,,,0.209482163190842,0.515,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4WA04104,C00559393,NH4WA04104,H4WA041042014,21556,cand186907,2331665769,"NEWHOUSE, DANIEL MILTON",newhouse,daniel milton,daniel,milton,,,,200,WA,federal:house,WA04,O,0.702781623164718,1.05125459710292,0.928,0.362,0.208,,,0.307,,834,2066,28,28,M,981594.96,0,0,95954.43,0,0,0,0,0,0,0,0,1006263.98,628574.66,280500,1,1,,,,,,,0.97664475440979,0.398,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4WV02080,C00506774,N00035508,H4WV020802014,21557,cand143646,4067304667,"MOONEY, ALEXANDER XAVIER",mooney,alexander xavier,alexander,xavier,,,,200,WV,federal:house,WV02,C,1.10785032282641,1.05030677649616,1.196,0.573,-0.286,,,0.588,,1154,2196,35,35,M,2010180.72,3498,0,229705.24,0,0,0,0,0,0,0,0,1976827.05,1110058.5,619525.15,1,1,W,,,,,,0.62279224395752,0.444,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4WV03070,C00548271,N00035531,H4WV030702014,21558,cand118157,5432796602,"JENKINS, EVAN H",jenkins,evan h,evan,h,,,,200,WV,federal:house,WV03,C,0.806485245555269,0.746193588273803,0.927,0.315,0.308,,,-0.057,,1085,3527,7,7,M,1647575.47,3500,2850,80331.67,0,0,0,0,0,0,0,0,1654134.02,1103908.25,447515.72,1,1,W,,,,,,0.446172773838043,0.429,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4WI06048,C00561597,NH4WI06048,H4WI060482014,21559,cand191285,4980389887,"GROTHMAN, GLENN S",grothman,glenn s,glenn,s,,,,200,WI,federal:house,WI06,O,1.30453700017228,1.37255074050861,1.416,0.62,-0.282,,,0.612,,796,4543,131,131,M,1191796.34,10240,380,171226.82,0,0,0,0,0,0,0,0,1195305.46,549626.09,293951.63,1,1,,,,,,,0.35635969042778,0.5,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H4AS00036,C00393041,N00007635,H4AS000362014,H4AS00036,cand45746,3242144695,"AMATA, AUMUA",amata,aumua,aumua,,,,,200,AS,federal:house,AS01,C,0.747532946167127,0.774146549969441,1.041,,,,,0.365,,23,339,0,0,F,25095.9,5000,0,3144.57,0,0,0,0,0,0,0,0,25185.21,16180,0,1,1,,,,,,,,,C,cand,,H,,,,,,,,200
fd2014,2014,2014,H2VI00082,C00528182,N00035000,H2VI000822014,H2VI00082,cand121712,,"PLASKETT, STACEY",plaskett,stacey,stacey,,,,,100,VI,federal:house,VI01,O,-0.572943848015946,,-0.39,,,,,-0.377,,191,604,0,0,F,305619.71,0,0,5838,0,0,0,0,0,0,0,0,286219.6,279381.6,1000,1,1,,,,,,,,,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6AZ01199,C00582890,NH6AZ01199,H6AZ011992016,21739,cand6796,3822474127,"oHALLERAN, TOM",ohalleran,tom,tom,,,,,100,AZ,federal:house,AZ01,O,-1.03839845394539,-1.06934642890806,-1.058,-0.172,0.15,,,0.309,,2125,6403,8,8,M,1588705.07,9999.23,9354.44,179306.98,0,0,0,0,0,0,0,0,1605996.95,896167.07,509650,0,0,,,,,,,0.455586701631546,0.494167550371156,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6AZ05083,C00610451,NH6AZ05083,H6AZ050832016,21705,cand6742,29105841339,"BIGGS, ANDY",biggs,andy,andy,,,,,200,AZ,federal:house,AZ05,C,1.07467053420819,1.12733087740453,1.216,0.901,-0.433,,,0.427,,451,1209,26,26,M,947069.35,0,0,44723.13,0,0,0,0,0,0,0,0,995666.43,407409,227400.5,0,0,,,,,,,0.400885909795761,0.38788522848034,C,cand,,H,,,,,,,,200
fd2016,2016,2016,H4CA12055,C00503185,N00026427,H4CA120552016,21728,cand45892,5171634844,"KHANNA, ROHIT",khanna,rohit,rohit,,,,,100,CA,federal:house,CA17,C,-0.996359533994124,-1.02081757638212,-0.742,-0.611,-0.169,,,-0.402,,1440,7704,102,102,M,3679115.6,0,5400,55245.38,0,0,0,0,0,0,0,0,3732538.09,3662675.93,0,1,1,,,,,,,-1.17367362976074,0.782838983050847,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6CA20152,C00592154,NH6CA20152,H6CA201522016,21740,cand134655,27886395111,"PANETTA, JIMMY",panetta,jimmy,jimmy,,,,,100,CA,federal:house,CA20,C,-0.413041076711268,-1.26206994042379,-0.335,-0.309,-0.005,,,,,1137,1559,51,51,M,1056631.2,0,110,73428.15,0,0,0,0,0,0,0,0,1417975.94,1005616.56,337316.23,0,0,,,,,,,-0.184919595718384,0.752136752136752,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6CA24303,C00576041,NH6CA24303,H6CA243032016,21709,cand141978,,"CARBAJAL, SALUD",carbajal,salud,salud,,,,,100,CA,federal:house,CA24,C,-1.12679305459454,,-1.002,-0.297,0.174,,,,,2682,3634,0,0,F,3120305.56,5000,0,160594.12,0,0,0,0,0,0,0,0,3172597.42,2333488.48,623624.48,0,0,,,,,,,0.294575273990631,0.608369098712446,C,cand,,H,,,,,,,,100
fd2016,2016,2016,H6CA44103,H6CA44103,NH6CA44103,H6CA441032016,21703,cand141983,5000029597113345,"BARRAGAN, NANETTE",barragan,nanette,nanette,,,,,100,CA,federal:house,CA44,O,-1.59974660373364,-1.30597939553223,-1.546,-0.508,0.135,,,,,32154,34946,24,24,F,1896569.59,0,25167.92,580200.03,0,0,0,0,0,0,0,0,1910135.24,1073380.91,226010.43,0,0,,,,,,,0.394365906715393,0.87093389296957,C,cand,,,,,,,,,,100
